Instituto,Disciplina,Turma,Dia da Semana,Horário Inicio,Horário Fim,Sala,Docentes
FEA,TA918,TA918 A,Quarta,14:00,16:00,FA12,"Glaucia Maria Pastore, Rosana Goldbeck Coelho"
FEA,TA918,TA918 C,Quinta,19:00,21:00,FA14,Andreas Karoly Gombert
FEA,TA920,TA920 A,Segunda,21:00,23:00,FA15,"Guilherme Miranda Tavares, Priscilla Efraim"
FEA,TA927,TA927 B,Sexta,21:00,23:00,FA11,Marcelo Cristianini
FEA,TA932,TA932 A,Terça,08:00,12:00,LA60,Miriam Dupas Hubinger
FEEC,EA044,EA044 A,Quarta,16:00,18:00,FE01,Marcos Julio Rider Flores
FEEC,EA074,EA074 A,Terça,16:00,18:00,PE22,Christian Rodolfo Esteve Rothenberg
FEEC,EA075,EA075 A,Terça,08:00,10:00,FE21,Paula Dornhofer Paro Costa
FEEC,EA076,EA076 D,Segunda,16:00,18:00,LE33,Eric Rohmer
FEEC,EA076,EA076 U,Quarta,19:00,21:00,LE33,Eric Rohmer
FEEC,EA076,EA076 W,Quarta,21:00,23:00,LE33,Eric Rohmer
FEEC,EA098,EA098 A,Quinta,08:00,12:00,PE24,Roberto de Alencar Lotufo
FEEC,EA098,EA098 FF,Terça,14:00,16:00,PE24,Denis Gustavo Fantinato
FEEC,EA099,EA099 A,Sexta,08:00,12:00,PE24,Antonio Augusto Fasolo Quevedo
FEEC,EA099,EA099 B,Quarta,14:00,18:00,LE27,Ricardo Ribeiro Gudwin
FEEC,EA099,EA099 I,Sexta,14:00,18:00,PE22,Wu Shin Ting
FEEC,EA201,EA201 A,Segunda,10:00,12:00,FE21,Antonio Augusto Fasolo Quevedo
FEEC,EA513,EA513 A,Terça,16:00,18:00,PE11,Christiano Lyra Filho
FEEC,EA513,EA513 U,Terça,19:00,21:00,PE11,Paulo Cardieri
FEEC,EA550,EA550 A,Terça,14:00,16:00,FE03,Marco Aurelio Amaral Henriques
FEEC,EA611,EA611 A,Segunda,10:00,12:00,FE01,Takaaki Ohishi
FEEC,EA611,EA611 U,Segunda,21:00,23:00,FE03,Maria Cristina Dias Tavares
FEEC,EA614,EA614 A,Segunda,08:00,10:00,FE02,Luis Geraldo Pedroso Meloni
FEEC,EA616,EA616 A,Segunda,08:00,10:00,FE21,Pedro Luis Dias Peres
FEEC,EA616,EA616 U,Segunda,21:00,23:00,FE21,Leonardo Abdala Elias
FEEC,EA619,EA619 Q,Sexta,08:00,12:00,LE31,Ricardo Coracao De Leao F De Oliveira
FEEC,EA619,EA619 R,Sexta,08:00,12:00,LE31,Ricardo Coracao De Leao F De Oliveira
FEEC,EA619,EA619 U,Sexta,19:00,23:00,LE31,Renato Da Rocha Lopes
FEEC,EA619,EA619 W,Sexta,19:00,23:00,LE31,Renato Da Rocha Lopes
FEEC,EA619,EA619 Z,Sábado,08:00,12:00,LE31,Ricardo Coracao De Leao F De Oliveira
FEEC,EA721,EA721 A,Segunda,10:00,12:00,FE03,Alim Pedro De Castro Goncalves
FEEC,EA721,EA721 U,Segunda,19:00,21:00,FE01,Paulo Augusto Valente Ferreira
FEEC,EA722,EA722 G,Terça,14:00,18:00,LE31,Marconi Kolm Madrid
FEEC,EA722,EA722 H,Terça,14:00,18:00,,
FEEC,EA722,EA722 K,Quarta,14:00,18:00,LE31,Fernando Jose Von Zuben
FEEC,EA722,EA722 L,Quarta,14:00,18:00,LE31,Fernando Jose Von Zuben
FEEC,EA722,EA722 U,Terça,19:00,23:00,LE27,Matheus Souza
FEEC,EA722,EA722 W,Terça,19:00,23:00,LE27,Matheus Souza
FEEC,EA772,EA772 A,Terça,10:00,12:00,FE22,Denis Gustavo Fantinato
FEEC,EA772,EA772 B,Terça,10:00,12:00,FE01,Carina Marconi Germer
FEEC,EA772,EA772 U,Terça,21:00,23:00,FE22,Jose Wilson Magalhaes Bassani
FEEC,EA773,EA773 Q,Segunda,14:00,18:00,LE11,Jose Mario De Martino
FEEC,EA773,EA773 R,Segunda,14:00,18:00,LE11,Jose Mario De Martino
FEEC,EA773,EA773 S,Sexta,14:00,18:00,LE11,Ricardo Ribeiro Gudwin
FEEC,EA773,EA773 T,Sexta,14:00,18:00,LE11,Ricardo Ribeiro Gudwin
FEEC,EA869,EA869 A,Terça,10:00,12:00,PE11,Levy Boccato
FEEC,EA871,EA871 Q,Sexta,08:00,10:00,LE30,Wu Shin Ting
FEEC,EA871,EA871 R,Sexta,10:00,12:00,LE30,Wu Shin Ting
FEEC,EA871,EA871 S,Quarta,19:00,21:00,LE30,Wu Shin Ting
FEEC,EA979,EA979 A,Terça,14:00,16:00,FE22,Leticia Rittner
FEEC,EA997,EA997 A,Terça,16:00,18:00,FE22,Jose Wilson Magalhaes Bassani
FEEC,EA998,EA998 A,Terça,14:00,16:00,PE37,Paulo Cardieri
FEEC,EE097,EE097 A,Terça,14:00,16:00,PE11,"Levy Boccato, Romis Ribeiro De Faissol Attux"
FEEC,EE097,EE097 W,Segunda,16:00,18:00,PE26,Darli Augusto De Arruda Mello
FEEC,EE103,EE103 G,Terça,14:00,18:00,LE15,Rafael Ferrari
FEEC,EE103,EE103 H,Terça,14:00,18:00,LE15,Rafael Ferrari
FEEC,EE103,EE103 O,Quinta,14:00,18:00,LE15,Rafael Ferrari
FEEC,EE103,EE103 P,Quinta,14:00,18:00,LE15,Rafael Ferrari
FEEC,EE300,EE300 U,Segunda,19:00,21:00,FE22,Romis Ribeiro De Faissol Attux
FEEC,EE301,EE301 U,Sexta,19:00,23:00,LE35,Marcos Vinicius Puydinger Dos Santos
FEEC,EE301,EE301 W,Sexta,19:00,23:00,LE35,Marcos Vinicius Puydinger Dos Santos
FEEC,EE400,EE400 A,Segunda,08:00,10:00,PE11,Michel Zamboni Rached
FEEC,EE400,EE400 U,Terça,19:00,21:00,FE01,Matheus Souza
FEEC,EE410,EE410 A,Terça,10:00,12:00,FE03,Jose Alexandre Diniz
FEEC,EE521,EE521 U,Terça,21:00,23:00,FE03,Max Henrique Machado Costa
FEEC,EE522,EE522 G,Sexta,14:00,18:00,LE36,Cesar Jose Bonjuani Pagan
FEEC,EE522,EE522 H,Sexta,14:00,18:00,LE36,Cesar Jose Bonjuani Pagan
FEEC,EE522,EE522 K,Quarta,14:00,18:00,LE36,Cesar Jose Bonjuani Pagan
FEEC,EE522,EE522 L,Quarta,14:00,18:00,LE36,Cesar Jose Bonjuani Pagan
FEEC,EE522,EE522 O,Sexta,08:00,12:00,LE36,Cesar Jose Bonjuani Pagan
FEEC,EE522,EE522 P,Sexta,08:00,12:00,LE36,Cesar Jose Bonjuani Pagan
FEEC,EE533,EE533 A,Terça,16:00,18:00,PE12,Fabiano Fruett
FEEC,EE533,EE533 U,Segunda,19:00,21:00,FE02,Bruno Sanches Masiero
FEEC,EE533,EE533 W,Segunda,19:00,21:00,FE03,Bruno Sanches Masiero
FEEC,EE534,EE534 Q,Sexta,08:00,12:00,LE14,Gilmar Barreto
FEEC,EE534,EE534 R,Sexta,08:00,12:00,LE14,Gilmar Barreto
FEEC,EE534,EE534 U,Sexta,19:00,23:00,LE14,Pedro Xavier De Oliveira
FEEC,EE534,EE534 W,Sexta,19:00,23:00,LE14,Pedro Xavier De Oliveira
FEEC,EE540,EE540 A,Terça,14:00,16:00,FE02,Leonardo De Souza Mendes
FEEC,EE610,EE610 A,Terça,16:00,18:00,FE13,Leandro Tiago Manera
FEEC,EE610,EE610 U,Segunda,21:00,23:00,FE13,Marco Roberto Cavallari
FEEC,EE640,EE640 A,Terça,10:00,12:00,FE02,Aldario Chrestani Bordonalli
FEEC,EE641,EE641 U,Terça,19:00,23:00,LE14,Eduardo Tavares Costa
FEEC,EE641,EE641 W,Terça,19:00,23:00,LE14,Eduardo Tavares Costa
FEEC,EE754,EE754 U,Terça,19:00,21:00,PE12,Gilliard Nardel Malheiros Silveira
FEEC,EE755,EE755 G,Terça,14:00,18:00,LE32,Darli Augusto De Arruda Mello
FEEC,EE755,EE755 H,Terça,14:00,18:00,LE32,Darli Augusto De Arruda Mello
FEEC,EE755,EE755 K,Quarta,14:00,18:00,LE32,Darli Augusto De Arruda Mello
FEEC,EE755,EE755 L,Quarta,14:00,18:00,LE32,Darli Augusto De Arruda Mello
FEEC,EE833,EE833 U,Segunda,21:00,23:00,FE02,Jose Antenor Pomilio
FEEC,EE840,EE840 A,Quarta,16:00,18:00,FE02,Bruno Sanches Masiero
FEEC,EE881,EE881 A,Terça,10:00,12:00,FE13,Luiz Cesar Martini
FEEC,EE881,EE881 U,Terça,21:00,23:00,FE13,Jose Candido Silveira Santos Filho
FEEC,EE882,EE882 Q,Sexta,08:00,12:00,LE34,Gustavo Fraidenraich
FEEC,EE882,EE882 R,Sexta,08:00,12:00,LE34,Gustavo Fraidenraich
FEEC,EE882,EE882 S,Sexta,14:00,18:00,LE34,Michel Daoud Yacoub
FEEC,EE882,EE882 T,Sexta,14:00,18:00,LE34,Michel Daoud Yacoub
FEEC,EE882,EE882 U,Quinta,19:00,23:00,LE34,Michel Daoud Yacoub
FEEC,EE882,EE882 W,Quinta,19:00,23:00,LE34,Michel Daoud Yacoub
FEEC,EE883,EE883 J,Terça,19:00,21:00,FE13,Cesar Jose Bonjuani Pagan
FEEC,EE883,EE883 R,Sexta,14:00,16:00,PE24,Walmir De Freitas Filho
FEEC,EE884,EE884 I,Sexta,10:00,12:00,PE26,Walmir De Freitas Filho
FEEC,EE892,EE892 A,Terça,10:00,12:00,PE26,"Gilliard Nardel Malheiros Silveira, Hugo Enrique Hernandez Figueroa"
FEEC,EE892,EE892 U,Segunda,16:00,18:00,PE22,Fabiano Fruett
FEEC,EE991,EE991 N,Terça,14:00,18:00,LE30,"Jose Alexandre Diniz, Leandro Tiago Manera, Marcos Vinicius Puydinger Dos Santos"
FEEC,EE999,EE999 A,Segunda,14:00,18:00,LE30,Bruno Sanches Masiero
FEEC,EG411,EG411 A,Terça,08:00,12:00,PE37,Marcos Julio Rider Flores
FEEC,EG425,EG425 A,Terça,10:00,12:00,FE21,Matheus Souza
FEEC,EG444,EG444 A,Segunda,14:00,16:00,PE26,Marconi Kolm Madrid
FEEC,EG453,EG453 A,Terça,16:00,18:00,PE37,Fernando Jose Von Zuben
FEEC,EG603,EG603 A,Terça,16:00,18:00,PE24,Maria Cristina Dias Tavares
FEEC,EG625,EG625 A,Quarta,08:00,12:00,PE37,Jose Antenor Pomilio
FEEC,EG744,EG744 A,Sexta,14:00,18:00,LE30,Jose Wilson Magalhaes Bassani
FEEC,EG787,EG787 A,Segunda,10:00,12:00,LE30,Rosana Almada Bassani
FEEC,EG812,EG812 A,Segunda,10:00,12:00,FE22,Marco Aurelio Amaral Henriques
FEEC,EG888,EG888 A,Terça,16:00,18:00,FE21,Pedro Luis Dias Peres
FEEC,EG918,EG918 A,Segunda,14:00,18:00,PE12,Michel Daoud Yacoub
FEEC,EG960,EG960 A,Terça,08:00,10:00,FE13,"Jose Candido Silveira Santos Filho, Max Henrique Machado Costa"
FEEC,EG973,EG973 A,Quinta,14:00,16:00,PE35,"Gilmar Barreto, Jose Candido Silveira Santos Filho, Leandro Tiago Manera"
FEEC,EG974,EG974 A,Quinta,14:00,18:00,LE30,Leonardo Abdala Elias
FEEC,ET016,ET016 A,Quarta,16:00,18:00,PE11,Gilmar Barreto
FEEC,ET016,ET016 W,Sexta,21:00,23:00,FE13,Gilmar Barreto
FEEC,ET520,ET520 A,Segunda,10:00,12:00,FE02,Mateus Giesbrecht
FEEC,ET521,ET521 K,Quarta,14:00,18:00,LE10,Hudson Giovani Zanin
FEEC,ET521,ET521 L,Quarta,14:00,18:00,LE10,Hudson Giovani Zanin
FEEC,ET521,ET521 O,Sexta,08:00,12:00,LE10,Hudson Giovani Zanin
FEEC,ET521,ET521 P,Sexta,08:00,12:00,LE10,Hudson Giovani Zanin
FEEC,ET521,ET521 S,Sexta,14:00,18:00,LE10,Daniel Dotta
FEEC,ET521,ET521 T,Sexta,14:00,18:00,LE10,Daniel Dotta
FEEC,ET521,ET521 X,Terça,08:00,12:00,LE10,Daniel Dotta
FEEC,ET620,ET620 U,Quarta,19:00,21:00,FE22,Walmir De Freitas Filho
FEEC,ET621,ET621 U,Quinta,19:00,23:00,LE13,Luiz Carlos Pereira Da Silva
FEEC,ET621,ET621 W,Quinta,19:00,23:00,LE13,Luiz Carlos Pereira Da Silva
FEEC,ET720,ET720 A,Segunda,08:00,10:00,FE01,Fernanda Caseno Trindade Arioli
FEEC,ET911,ET911 B,Quinta,16:00,18:00,FE03,Tarcio Andre Dos Santos Barros
FEEC,EX047,EX047 A,Quarta,14:00,16:00,FE02,Romis Ribeiro De Faissol Attux
FEEC,EX052,EX052 A,Quinta,19:00,20:00,FE22,Luiz Carlos Pereira Da Silva
FEM,EM014,EM014 A,Quarta,14:00,16:00,CB17,Marcos Akira Davila
FEM,EM014,EM014 B,Sexta,16:00,18:00,EM20,Marcos Akira Davila
FEM,EM018,EM018 A,Sexta,16:00,18:00,EM24,Leandro Santos da Silva
FEM,EM030,EM030 A,Sexta,10:00,12:00,EM24,Suranny Jiménez Chacón
FEM,EM035,EM035 A,Quarta,14:00,16:00,EM24,Robert Eduardo Cooper Ordonez
FEM,EM065,EM065 A,Quinta,18:00,22:00,EM25,Marco Lucio Bittencourt
FEM,EM083,EM083 A,Quarta,19:00,21:00,,Danilo da Silva Borges
FEM,EM093,EM093 B,Terça,14:00,18:00,EM14,Jaqueline Lima Santos
FEM,EM102,EM102 A,Segunda,14:00,18:00,PB06,Josue Labaki Silva
FEM,EM102,EM102 B,Terça,14:00,18:00,PB11,Josue Labaki Silva
FEM,EM102,EM102 C,Quarta,14:00,18:00,PB06,Josue Labaki Silva
FEM,EM110,EM110 A,Terça,10:00,12:00,CB03,Tiago Henrique Machado
FEM,EM120,EM120 A,Quinta,10:00,12:00,CB01,Ricardo Augusto Mazza
FEM,EM230,EM230 A,Sábado,08:00,12:00,SE01,Josue Labaki Silva
FEM,EM306,EM306 A,Terça,19:00,21:00,PB06,Thales Freitas Peixoto
FEM,EM306,EM306 B,Terça,16:00,18:00,PB15,Jose Maria Campos Dos Santos
FEM,EM306,EM306 C,Terça,14:00,16:00,CB18,Paulo Roberto Zampieri
FEM,EM306,EM306 D,Terça,19:00,21:00,CB15,Paulo Roberto Zampieri
FEM,EM312,EM312 A,Sexta,14:00,18:00,PB12,Josue Labaki Silva
FEM,EM312,EM312 B,Sexta,19:00,23:00,PB12,Josue Labaki Silva
FEM,EM312,EM312 C,Quinta,14:00,18:00,PB12,Josue Labaki Silva
FEM,EM312,EM312 D,Sexta,08:00,12:00,PB11,Josue Labaki Silva
FEM,EM330,EM330 A,Sábado,08:00,12:00,SE02,Josue Labaki Silva
FEM,EM335,EM335 A,Terça,16:00,18:00,EM30,Amauri Hassui
FEM,EM335,EM335 B,Terça,16:00,18:00,CB04,Milla Caroline Gomes
FEM,EM360,EM360 A,Terça,08:00,10:00,EM20,Caio Henrique Rufino
FEM,EM360,EM360 B,Terça,08:00,10:00,PB01,Felipe Ramos Coelho
FEM,EM360,EM360 C,Terça,19:00,21:00,EM20,Felipe Ramos Coelho
FEM,EM404,EM404 A,Terça,19:00,21:00,CB10,Jony Javorski Eckert
FEM,EM404,EM404 B,Terça,19:00,21:00,EM24,Jose Augusto Ignácio da Silva
FEM,EM404,EM404 C,Terça,10:00,12:00,EM24,Jose Augusto Ignácio da Silva
FEM,EM406,EM406 A,Quarta,19:00,21:00,EM30,Diogo Stuani Alves
FEM,EM406,EM406 B,Quarta,14:00,16:00,CB10,Josue Labaki Silva
FEM,EM423,EM423 A,Terça,14:00,17:00,PB10,Celso Kazuyuki Morooka
FEM,EM423,EM423 B,Segunda,19:00,22:00,EM30,Euclides De Mesquita Neto
FEM,EM423,EM423 C,Segunda,14:00,17:00,EM20,Freddy Armando Franco Grijalba
FEM,EM423,EM423 D,Terça,14:00,17:00,PB12,Freddy Armando Franco Grijalba
FEM,EM423,EM423 E,Segunda,14:00,17:00,EM30,Paulo Henrique Martins
FEM,EM460,EM460 R,Segunda,10:00,12:00,EM20,Rogerio Goncalves Dos Santos
FEM,EM461,EM461 A,Terça,21:00,23:00,EM30,Erick De Moraes Franklin
FEM,EM503,EM503 A,Terça,16:00,18:00,LM03,Renato Pavanello
FEM,EM503,EM503 B,Terça,16:00,18:00,CB16,Marco Lucio Bittencourt
FEM,EM504,EM504 A,Segunda,08:00,10:00,EM20,Katia Lucchesi Cavalca Dedini
FEM,EM504,EM504 B,Segunda,08:00,10:00,EM30,Gregory Bregion Daniel
FEM,EM506,EM506 A,Terça,10:00,12:00,EM25,Carlos Henrique Daros
FEM,EM506,EM506 B,Terça,10:00,12:00,CB11,Jose Ricardo Pelaquim Mendes
FEM,EM506,EM506 C,Quarta,16:00,18:00,EM20,Tarcisio Costa Déda Oliveira
FEM,EM506,EM506 D,Segunda,19:00,21:00,EM20,Tarcisio Costa Déda Oliveira
FEM,EM524,EM524 A,Segunda,14:00,16:00,PB16,CRISCIELE FERREIRA DOS SANTOS
FEM,EM561,EM561 A,Segunda,10:00,12:00,EM30,Denis Jose Schiozer
FEM,EM561,EM561 B,Segunda,10:00,12:00,EM25,William Roberto Wolf
FEM,EM570,EM570 A,Terça,08:00,10:00,CB17,Fabio Toshio Kanizawa
FEM,EM570,EM570 B,Terça,08:00,10:00,CB18,Ingrid Lopes Motta
FEM,EM607,EM607 A,Terça,19:00,21:00,EM30,Alberto Luiz Serpa
FEM,EM607,EM607 B,Terça,08:00,10:00,EM25,Paulo Roberto Gardel Kurka
FEM,EM608,EM608 A,Terça,08:00,10:00,EM30,Helio Fiori De Castro
FEM,EM638,EM638 A,Quarta,16:00,18:00,EM30,Juliano Soyama
FEM,EM638,EM638 B,Sexta,14:00,16:00,EM30,Juliano Soyama
FEM,EM665,EM665 B,Segunda,16:00,18:00,EM25,Guilherme Arthur Longhitano
FEM,EM665,EM665 C,Quarta,19:00,21:00,EM24,Guilherme Arthur Longhitano
FEM,EM665,EM665 R,Segunda,16:00,18:00,CB10,Eugenio Jose Zoqui
FEM,EM703,EM703 A,Terça,16:00,18:00,CB09,Marcelo Souza De Castro
FEM,EM703,EM703 B,Terça,16:00,18:00,CB10,Flavio De Campos Bannwart
FEM,EM707,EM707 A,Terça,10:00,12:00,EM30,Janito Vaqueiro Ferreira
FEM,EM707,EM707 B,Terça,10:00,12:00,EM20,Pablo Siqueira Meirelles
FEM,EM730,EM730 A,Segunda,10:00,12:00,PB01,Kaio Niitsu Campo
FEM,EM730,EM730 B,Quarta,10:00,12:00,EM25,Kaio Niitsu Campo
FEM,EM733,EM733 A,Segunda,19:00,23:00,EM25,Suzana Regina Moro
FEM,EM737,EM737 A,Terça,14:00,16:00,EM20,Noe Cheung
FEM,EM737,EM737 B,Terça,14:00,16:00,EM30,Paula Fernanda Da Silva Farina
FEM,EM740,EM740 A,Quarta,14:00,16:00,LM12,Eder Socrates Najar Lopes
FEM,EM740,EM740 B,Quarta,15:00,17:00,EM25,Eder Socrates Najar Lopes
FEM,EM740,EM740 C,Sexta,14:00,16:00,LM12,Rubens Caram Junior
FEM,EM740,EM740 D,Sexta,15:00,17:00,EM25,Rubens Caram Junior
FEM,EM783,EM783 A,Quarta,14:00,16:00,LM11,Waldir Antonio Bizzo
FEM,EM783,EM783 B,Quarta,15:00,17:00,LS06,Waldir Antonio Bizzo
FEM,EM790,EM790 A,Quinta,14:00,16:00,LM03,Auteliano Antunes Dos Santos Junior
FEM,EM807,EM807 A,Quarta,19:00,21:00,EM25,Paulo Roberto Gardel Kurka
FEM,EM833,EM833 A,Terça,14:00,16:00,CB08,Joao Batista Fogagnolo
FEM,EM833,EM833 B,Quinta,14:00,16:00,PB16,Joao Batista Fogagnolo
FEM,EM853,EM853 A,Sexta,08:00,10:00,EM20,Joaquim Eugenio Abel Seabra
FEM,EM853,EM853 B,Sexta,10:00,12:00,EM20,Joaquim Eugenio Abel Seabra
FEM,EM866,EM866 A,Terça,16:00,18:00,EM24,Franco Giuseppe Dedini
FEM,EM884,EM884 A,Segunda,08:00,10:00,EM25,Waldyr Luiz Ribeiro Gallo
FEM,EM884,EM884 B,Segunda,08:00,10:00,LM03,Carla Kazue Nakao Cavaliero
FEM,EM926,EM926 A,Quinta,16:00,18:00,LM03,Auteliano Antunes Dos Santos Junior
FEM,EM928,EM928 A,Quarta,08:00,12:00,LM03,"Eder Socrates Najar Lopes, Eugenio Jose Zoqui, Kaio Niitsu Campo, Milla Caroline Gomes, Robert Eduardo Cooper Ordonez, Suzana Regina Moro"
FEM,EM928,EM928 B,Sexta,08:00,12:00,LM03,"Eugenio Jose Zoqui, Kaio Niitsu Campo, Milla Caroline Gomes, Robert Eduardo Cooper Ordonez, Suzana Regina Moro"
FEM,EM973,EM973 A,Terça,16:00,18:00,EM20,"Carla Kazue Nakao Cavaliero, Leila Da Costa Ferreira"
FEM,EM993,EM993 A,Quinta,14:00,18:00,LM08,Rosley Anholon
FEM,ES040,ES040 A,Quarta,21:00,23:00,EM24,Niederauer Mastelari
FEM,ES101,ES101 A,Sexta,19:00,21:00,EM20,Tiago Henrique Machado
FEM,ES242,ES242 A,Quarta,19:00,21:00,CB11,Joao Batista Fogagnolo
FEM,ES510,ES510 B,Quinta,19:00,21:00,EM30,Paulo Henrique Martins
FEM,ES560,ES560 A,Terça,21:00,23:00,,CRISCIELE FERREIRA DOS SANTOS
FEM,ES575,ES575 A,Segunda,19:00,21:00,LS06,Andre Ricardo Fioravanti
FEM,ES575,ES575 B,Segunda,16:00,18:00,LS06,Eric Fujiwara
FEM,ES626,ES626 A,Sexta,21:00,23:00,EM25,Eric Fujiwara
FEM,ES663,ES663 A,Quarta,19:00,21:00,EM20,Pedro Jose Dos Santos Neto
FEM,ES670,ES670 A,Terça,21:00,23:00,EM24,Rodrigo Moreira Bacurau
FEM,ES670,ES670 B,Terça,21:00,23:00,EM25,Rodrigo Moreira Bacurau
FEM,ES672,ES672 A,Quarta,21:00,23:00,LM03,Arnaldo Cesar Da Silva Walter
FEM,ES704,ES704 A,Segunda,21:00,23:00,EM20,Andre Ricardo Fioravanti
FEM,ES710,ES710 A,Terça,16:00,18:00,EM25,Marina Gabriela Sadith Pérez Paredes
FEM,ES827,ES827 A,Terça,19:00,21:00,EM25,Ludmila Correa De Alkmin E Silva
FEM,ES828,ES828 A,Terça,19:00,21:00,LS03,Marina Gabriela Sadith Pérez Paredes
FEM,ES828,ES828 B,Quarta,19:00,21:00,LS03,Marina Gabriela Sadith Pérez Paredes
FEM,ES925,ES925 A,Terça,19:00,21:00,LS01,Niederauer Mastelari
FEM,ES925,ES925 B,Quarta,19:00,21:00,LS01,Niederauer Mastelari
FEM,ES963,ES963 A,Quinta,19:00,21:00,LS03,Marcelo Vinicius De Paula
FEM,ES963,ES963 B,Sexta,19:00,21:00,LS03,Marcelo Vinicius De Paula
FEQ,AM037,AM037 A,Quarta,19:00,21:00,PB16,Ana Maria Frattini Fileti
FEQ,AM115,AM115 A,Quinta,19:00,23:00,FA16,"Diego Sebastian Ledesma, Felippe Benavente Canteras, Jefferson De Lima Picanco, Josue Labaki Silva, Lehilton Lelis Chaves Pedrosa, Luis Augusto Angelotti Meira, Marcus Bruno Soares Forte, Paulo Sergio De Arruda Ignacio, Raphael Soeiro Suppino, Ricardo Floriano, Sandro Guedes De Oliveira, Sandro Tonso, Tiago Henrique Machado"
FEQ,AM120,AM120 A,Quinta,19:00,23:00,AD001,Luis Fernando Mercier Franco
FEQ,EQ027,EQ027 A,Terça,19:00,23:00,PG05,Telma Teixeira Franco
FEQ,EQ045,EQ045 A,Segunda,14:00,18:00,EQ23,Patricia Fazzio Martins Martinez
FEQ,EQ210,EQ210 A,Segunda,16:00,18:00,EQ22,"Luis Fernando Mercier Franco, Raphael Soeiro Suppino"
FEQ,EQ210,EQ210 B,Segunda,21:00,23:00,EQ22,"Luis Fernando Mercier Franco, Raphael Soeiro Suppino"
FEQ,EQ211,EQ211 A,Terça,19:00,21:00,EQ22,Jose Vicente Hallak Dangelo
FEQ,EQ211,EQ211 B,Terça,19:00,21:00,EQ22,Jose Vicente Hallak Dangelo
FEQ,EQ212,EQ212 A,Terça,21:00,23:00,EQ11,"Carla Ferreira dos Santos Vieira, Lucimara Gaziola De La Torre"
FEQ,EQ212,EQ212 B,Terça,21:00,23:00,EQ11,"Angela Maria Moraes, Carla Ferreira dos Santos Vieira"
FEQ,EQ213,EQ213 A,Terça,16:00,18:00,EQ11,"Ambrosio Florencio De Almeida Neto, Gustavo Doubek, Luis Fernando Mercier Franco"
FEQ,EQ214,EQ214 A,Segunda,14:00,16:00,EQ12,"Angela Maria Moraes, Lucimara Gaziola De La Torre"
FEQ,EQ214,EQ214 B,Segunda,14:00,16:00,EQ12,"Angela Maria Moraes, Lucimara Gaziola De La Torre"
FEQ,EQ220,EQ220 A,Terça,14:00,16:00,EQ11,Liliane Maria Ferrareso Lona
FEQ,EQ415,EQ415 A,Quarta,21:00,23:00,EQ11,Marisa Masumi Beppu
FEQ,EQ482,EQ482 A,Terça,16:00,18:00,EQ22,Aline Carvalho Da Costa
FEQ,EQ502,EQ502 A,Terça,08:00,10:00,EQ22,Luz Adriana Alvarez Toro
FEQ,EQ502,EQ502 B,Terça,21:00,23:00,EQ23,Reginaldo Guirardello
FEQ,EQ515,EQ515 A,Segunda,10:00,12:00,EQ22,Mariana Conceicao Da Costa
FEQ,EQ531,EQ531 A,Segunda,21:00,23:00,EQ12,"Ana Rita Morales, Marina Fernandes Cosate De Andrade"
FEQ,EQ541,EQ541 A,Segunda,08:00,10:00,EQ22,Savio Souza Venancio Vianna
FEQ,EQ541,EQ541 B,Terça,19:00,21:00,EQ12,"Guilherme Jose De Castilho, Osvaldir Pereira Taranto"
FEQ,EQ582,EQ582 A,Terça,19:00,21:00,EQ23,"Leonardo Vasconcelos Fregolente, Wagner dos Santos Oliveira"
FEQ,EQ601,EQ601 A,Segunda,19:00,23:00,EQ02,Melissa Gurgel Adeodato Vieira
FEQ,EQ622,EQ622 A,Terça,10:00,12:00,EQ22,Gustavo Doubek
FEQ,EQ641,EQ641 A,Terça,19:00,21:00,EQ11,"Diogo Silva Sanches Jorqueira, Dirceu Noriler"
FEQ,EQ651,EQ651 A,Quarta,19:00,21:00,EQ11,Adilson Pires Afonso
FEQ,EQ651,EQ651 B,Segunda,16:00,18:00,EQ12,Nadia Gagliardi Khouri
FEQ,EQ701,EQ701 A,Terça,14:00,18:00,EQ02,"Elias Basile Tambourgi, ERICSEM PEREIRA"
FEQ,EQ712,EQ712 A,Quinta,21:00,23:00,EQ23,Raphael Soeiro Suppino
FEQ,EQ741,EQ741 A,Segunda,10:00,12:00,EQ11,Marco Aurelio Cremasco
FEQ,EQ751,EQ751 A,Terça,10:00,12:00,EQ11,"Marina Fernandes Cosate De Andrade, Patricia Fazzio Martins Martinez"
FEQ,EQ771,EQ771 A,Segunda,19:00,21:00,EQ11,Edson Tomaz
FEQ,EQ791,EQ791 A,Segunda,14:00,16:00,EQ11,Adriano Pinto Mariano
FEQ,EQ801,EQ801 A,Terça,19:00,23:00,EQ01,"Roberta Ceriani, Sonia Maria Alves Bueno"
FEQ,EQ801,EQ801 B,Quarta,19:00,23:00,EQ01,"Roberta Ceriani, Sonia Maria Alves Bueno"
FEQ,EQ812,EQ812 A,Terça,08:00,10:00,EQ12,Gustavo Paim Valenca
FEQ,EQ817,EQ817 A,Segunda,08:00,10:00,EQ11,Flavio Vasconcelos Da Silva
FEQ,EQ852,EQ852 A,Quarta,19:00,23:00,EQ12,Antonio Carlos Luz Lisboa
FEQ,EQ883,EQ883 A,Terça,21:00,23:00,EQ12,Bruna Gregatti de Carvalho
